SubjectID, Time, Name, Contents
-1, 58.2551, SceneStatus, "Player,Scene,2,Start"
-1, 58.2551, VRPos, "Player,(-6.64, -0.38, 7.50)"
-1, 58.2551, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.2551, TouchPad, "Player,(-0.06, 0.78)"
-1, 58.2551, CurrentFloor, "Player,1"
-1, 58.2551, ElvAgentNum, "Player,0"
-1, 58.2551, TouchPad, "Player,(-0.06, 0.78)"
-1, 58.2551, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 58.2551, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.2551, TouchPad, "Player,(-0.06, 0.78)"
-1, 58.2551, CurrentFloor, "Player,1"
-1, 58.2551, ElvAgentNum, "Player,0"
-1, 58.2551, TouchPad, "Player,(-0.06, 0.78)"
-1, 58.2751, VRPos, "Player,(-6.64, -0.20, 7.48)"
-1, 58.2751, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.2751, TouchPad, "Player,(-0.06, 0.79)"
-1, 58.2751, CurrentFloor, "Player,1"
-1, 58.2751, ElvAgentNum, "Player,0"
-1, 58.2751, TouchPad, "Player,(-0.06, 0.79)"
-1, 58.28569, VRPos, "Player,(-6.64, -0.20, 7.47)"
-1, 58.28569, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.28569, TouchPad, "Player,(-0.05, 0.79)"
-1, 58.28569, CurrentFloor, "Player,1"
-1, 58.28569, ElvAgentNum, "Player,0"
-1, 58.28569, TouchPad, "Player,(-0.05, 0.79)"
-1, 58.29997, VRPos, "Player,(-6.64, -0.20, 7.47)"
-1, 58.29997, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.29997, TouchPad, "Player,(0.00, 0.00)"
-1, 58.29997, CurrentFloor, "Player,1"
-1, 58.29997, ElvAgentNum, "Player,0"
-1, 58.29997, TouchPad, "Player,(0.00, 0.00)"
-1, 58.31092, VRPos, "Player,(-6.64, -0.20, 7.47)"
-1, 58.31092, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.31092, CurrentFloor, "Player,1"
-1, 58.31092, ElvAgentNum, "Player,0"
-1, 58.32357, VRPos, "Player,(-6.64, -0.20, 7.47)"
-1, 58.32357, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.32357, CurrentFloor, "Player,1"
-1, 58.32357, ElvAgentNum, "Player,0"
-1, 58.33749, VRPos, "Player,(-6.64, -0.20, 7.47)"
-1, 58.33749, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 58.33749, CurrentFloor, "Player,1"
-1, 58.33749, ElvAgentNum, "Player,0"
-1, 58.34977, VRPos, "Player,(-6.64, -0.20, 7.47)"
