SubjectID, Time, Name, Contents
-1, 23.00333, SceneStatus, "Player,Scene,2,Start"
-1, 23.00333, VRPos, "Player,(-6.64, -0.38, 7.50)"
-1, 23.00333, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.00333, TouchPad, "Player,(0.00, 0.00)"
-1, 23.00333, CurrentFloor, "Player,1"
-1, 23.00333, ElvAgentNum, "Player,0"
-1, 23.00333, TouchPad, "Player,(0.00, 0.00)"
-1, 23.00333, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.00333, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.00333, CurrentFloor, "Player,1"
-1, 23.00333, ElvAgentNum, "Player,0"
-1, 23.02333, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.02333, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.02333, CurrentFloor, "Player,1"
-1, 23.02333, ElvAgentNum, "Player,0"
-1, 23.03395, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.03395, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.03395, CurrentFloor, "Player,1"
-1, 23.03395, ElvAgentNum, "Player,0"
-1, 23.04582, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.04582, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.04582, CurrentFloor, "Player,1"
-1, 23.04582, ElvAgentNum, "Player,0"
-1, 23.05902, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.05902, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.05902, CurrentFloor, "Player,1"
-1, 23.05902, ElvAgentNum, "Player,0"
-1, 23.07114, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.07114, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.07114, CurrentFloor, "Player,1"
-1, 23.07114, ElvAgentNum, "Player,0"
-1, 23.08227, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.08227, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.08227, CurrentFloor, "Player,1"
-1, 23.08227, ElvAgentNum, "Player,0"
-1, 23.09238, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.09238, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.09238, CurrentFloor, "Player,1"
-1, 23.09238, ElvAgentNum, "Player,0"
-1, 23.10438, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.10438, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.10438, CurrentFloor, "Player,1"
-1, 23.10438, ElvAgentNum, "Player,0"
-1, 23.11556, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.11556, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.11556, CurrentFloor, "Player,1"
-1, 23.11556, ElvAgentNum, "Player,0"
-1, 23.12586, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.12586, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.12586, CurrentFloor, "Player,1"
-1, 23.12586, ElvAgentNum, "Player,0"
-1, 23.13847, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.13847, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.13847, CurrentFloor, "Player,1"
-1, 23.13847, ElvAgentNum, "Player,0"
-1, 23.14858, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.14858, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.14858, CurrentFloor, "Player,1"
-1, 23.14858, ElvAgentNum, "Player,0"
-1, 23.15857, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.15857, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.15857, CurrentFloor, "Player,1"
-1, 23.15857, ElvAgentNum, "Player,0"
-1, 23.17184, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.17184, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.17184, CurrentFloor, "Player,1"
-1, 23.17184, ElvAgentNum, "Player,0"
-1, 23.18227, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.18227, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.18227, CurrentFloor, "Player,1"
-1, 23.18227, ElvAgentNum, "Player,0"
-1, 23.19388, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.19388, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.19388, CurrentFloor, "Player,1"
-1, 23.19388, ElvAgentNum, "Player,0"
-1, 23.2057, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.2057, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.2057, CurrentFloor, "Player,1"
-1, 23.2057, ElvAgentNum, "Player,0"
-1, 23.21736, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.21736, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.21736, CurrentFloor, "Player,1"
-1, 23.21736, ElvAgentNum, "Player,0"
-1, 23.23085, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.23085, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.23085, CurrentFloor, "Player,1"
-1, 23.23085, ElvAgentNum, "Player,0"
-1, 23.2438, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.2438, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.2438, CurrentFloor, "Player,1"
-1, 23.2438, ElvAgentNum, "Player,0"
-1, 23.25381, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 23.25381, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 23.25381, CurrentFloor, "Player,1"
-1, 23.25381, ElvAgentNum, "Player,0"
-1, 23.26641, VRPos, "Player,(-6.64, -0.20, 7.50)"
