SubjectID, Time, Name, Contents
-1, 140.6016, SceneStatus, "Player,Scene,2,Start"
-1, 140.6016, VRPos, "Player,(-6.64, -0.38, 7.50)"
-1, 140.6016, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6016, TouchPad, "Player,(0.00, 0.00)"
-1, 140.6016, CurrentFloor, "Player,1"
-1, 140.6016, ElvAgentNum, "Player,0"
-1, 140.6016, TouchPad, "Player,(0.00, 0.00)"
-1, 140.6016, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6016, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6016, CurrentFloor, "Player,1"
-1, 140.6016, ElvAgentNum, "Player,0"
-1, 140.6216, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6216, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6216, CurrentFloor, "Player,1"
-1, 140.6216, ElvAgentNum, "Player,0"
-1, 140.636, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.636, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.636, CurrentFloor, "Player,1"
-1, 140.636, ElvAgentNum, "Player,0"
-1, 140.6477, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6477, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6477, CurrentFloor, "Player,1"
-1, 140.6477, ElvAgentNum, "Player,0"
-1, 140.6574, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6574, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6574, CurrentFloor, "Player,1"
-1, 140.6574, ElvAgentNum, "Player,0"
-1, 140.6682, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6682, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6682, CurrentFloor, "Player,1"
-1, 140.6682, ElvAgentNum, "Player,0"
-1, 140.6795, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6795, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6795, CurrentFloor, "Player,1"
-1, 140.6795, ElvAgentNum, "Player,0"
-1, 140.6899, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.6899, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.6899, CurrentFloor, "Player,1"
-1, 140.6899, ElvAgentNum, "Player,0"
-1, 140.7005, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.7005, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.7005, CurrentFloor, "Player,1"
-1, 140.7005, ElvAgentNum, "Player,0"
-1, 140.7103, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.7103, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.7103, CurrentFloor, "Player,1"
-1, 140.7103, ElvAgentNum, "Player,0"
-1, 140.7203, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.7203, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.7203, CurrentFloor, "Player,1"
-1, 140.7203, ElvAgentNum, "Player,0"
-1, 140.7305, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.7305, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.7305, CurrentFloor, "Player,1"
-1, 140.7305, ElvAgentNum, "Player,0"
-1, 140.7439, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.7439, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 140.7439, CurrentFloor, "Player,1"
-1, 140.7439, ElvAgentNum, "Player,0"
-1, 140.754, VRPos, "Player,(-6.64, -0.20, 7.50)"
-1, 140.754, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
