SubjectID, Time, Name, Contents
-1, 150.4898, SceneStatus, "Player,Scene,2,Start"
-1, 150.4898, VRPos, "Player,(-6.64, -0.38, 7.50)"
-1, 150.4898, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.4898, TouchPad, "Player,(-0.09, 0.86)"
-1, 150.4898, CurrentFloor, "Player,1"
-1, 150.4898, ElvAgentNum, "Player,0"
-1, 150.4898, TouchPad, "Player,(-0.09, 0.86)"
-1, 150.4898, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.4898, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.4898, TouchPad, "Player,(0.00, 0.00)"
-1, 150.4898, CurrentFloor, "Player,1"
-1, 150.4898, ElvAgentNum, "Player,0"
-1, 150.4898, TouchPad, "Player,(0.00, 0.00)"
-1, 150.5098, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5098, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5098, CurrentFloor, "Player,1"
-1, 150.5098, ElvAgentNum, "Player,0"
-1, 150.5219, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5219, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5219, CurrentFloor, "Player,1"
-1, 150.5219, ElvAgentNum, "Player,0"
-1, 150.532, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.532, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.532, CurrentFloor, "Player,1"
-1, 150.532, ElvAgentNum, "Player,0"
-1, 150.5435, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5435, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5435, CurrentFloor, "Player,1"
-1, 150.5435, ElvAgentNum, "Player,0"
-1, 150.5535, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5535, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5535, CurrentFloor, "Player,1"
-1, 150.5535, ElvAgentNum, "Player,0"
-1, 150.5635, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5635, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5635, CurrentFloor, "Player,1"
-1, 150.5635, ElvAgentNum, "Player,0"
-1, 150.5762, VRPos, "Player,(-6.64, -0.20, 7.49)"
-1, 150.5762, VRRot, "Player,(0.00000, -0.70711, 0.00000, 0.70711)"
-1, 150.5762, TouchPad, "Player,(-0.23, 0.77)"
-1, 150.5762, CurrentFloor, "Player,1"
-1, 150.5762, ElvAgentNum, "Player,0"
-1, 150.5762, TouchPad, "Player,(-0.23, 0.77)"
-1, 150.586, VRPos, "Player,(-6.64, -0.20, 7.49)"
